# E-PLANE RADIATION PATTERN
# -------------------------
#
  145.0000	-60.0000
  146.0000	-60.0000
  147.0000	-60.0000
  148.0000	-60.0000
  149.0000	-60.0000
  150.0000	-60.0000
  151.0000	-60.0000
  152.0000	-60.0000
  153.0000	-60.0000
  154.0000	-60.0000
  155.0000	-60.0000
  156.0000	-60.0000
  157.0000	-60.0000
  158.0000	-60.0000
  159.0000	-60.0000
  160.0000	-60.0000
  161.0000	-60.0000
  162.0000	-60.0000
  163.0000	-60.0000
  164.0000	-60.0000
  165.0000	-60.0000
  166.0000	-60.0000
  167.0000	-60.0000
  168.0000	-60.0000
  169.0000	-60.0000
  170.0000	-60.0000
  171.0000	-60.0000
  172.0000	-60.0000
  173.0000	-60.0000
  174.0000	-60.0000
  175.0000	-60.0000
  176.0000	-60.0000
  177.0000	-60.0000
  178.0000	-60.0000
  179.0000	-60.0000
  180.0000	-60.0000
  181.0000	-60.0000
  182.0000	-60.0000
  183.0000	-60.0000
  184.0000	-60.0000
  185.0000	-60.0000
  186.0000	-60.0000
  187.0000	-60.0000
  188.0000	-60.0000
  189.0000	-60.0000
  190.0000	-60.0000
  191.0000	-60.0000
  192.0000	-60.0000
  193.0000	-60.0000
  194.0000	-60.0000
  195.0000	-60.0000
  196.0000	-60.0000
  197.0000	-60.0000
  198.0000	-60.0000
  199.0000	-60.0000
  200.0000	-60.0000
  201.0000	-60.0000
  202.0000	-60.0000
  203.0000	-60.0000
  204.0000	-60.0000
  205.0000	-60.0000
  206.0000	-60.0000
  207.0000	-60.0000
  208.0000	-60.0000
  209.0000	-60.0000
  210.0000	-60.0000
  211.0000	-60.0000
  212.0000	-60.0000
  213.0000	-60.0000
  214.0000	-60.0000
  215.0000	-60.0000
  216.0000	-60.0000
  217.0000	-60.0000
  218.0000	-60.0000
  219.0000	-60.0000
  220.0000	-60.0000
  221.0000	-60.0000
  222.0000	-60.0000
  223.0000	-60.0000
  224.0000	-60.0000
  225.0000	-60.0000
  226.0000	-60.0000
  227.0000	-60.0000
  228.0000	-60.0000
  229.0000	-60.0000
  230.0000	-60.0000
  231.0000	-60.0000
  232.0000	-60.0000
  233.0000	-60.0000
  234.0000	-60.0000
  235.0000	-60.0000
  236.0000	-60.0000
  237.0000	-60.0000
  238.0000	-60.0000
  239.0000	-60.0000
  240.0000	-60.0000
  241.0000	-60.0000
  242.0000	-60.0000
  243.0000	-60.0000
  244.0000	-60.0000
  245.0000	-60.0000
  246.0000	-60.0000
  247.0000	-60.0000
  248.0000	-60.0000
  249.0000	-60.0000
  250.0000	-60.0000
  251.0000	-60.0000
  252.0000	-60.0000
  253.0000	-60.0000
  254.0000	-60.0000
  255.0000	-60.0000
  256.0000	-60.0000
  257.0000	-60.0000
  258.0000	-60.0000
  259.0000	-60.0000
  260.0000	-60.0000
  261.0000	-60.0000
  262.0000	-60.0000
  263.0000	-60.0000
  264.0000	-60.0000
  265.0000	-60.0000
  266.0000	-60.0000
  267.0000	-60.0000
  268.0000	-60.0000
  269.0000	-60.0000
  270.0000	-3.1302
  271.0000	-3.1292
  272.0000	-3.1259
  273.0000	-3.1205
  274.0000	-3.1129
  275.0000	-3.1032
  276.0000	-3.0913
  277.0000	-3.0773
  278.0000	-3.0613
  279.0000	-3.0432
  280.0000	-3.0231
  281.0000	-3.0010
  282.0000	-2.9769
  283.0000	-2.9510
  284.0000	-2.9231
  285.0000	-2.8935
  286.0000	-2.8621
  287.0000	-2.8290
  288.0000	-2.7942
  289.0000	-2.7578
  290.0000	-2.7198
  291.0000	-2.6804
  292.0000	-2.6396
  293.0000	-2.5974
  294.0000	-2.5539
  295.0000	-2.5092
  296.0000	-2.4633
  297.0000	-2.4163
  298.0000	-2.3684
  299.0000	-2.3194
  300.0000	-2.2696
  301.0000	-2.2190
  302.0000	-2.1677
  303.0000	-2.1157
  304.0000	-2.0631
  305.0000	-2.0100
  306.0000	-1.9565
  307.0000	-1.9026
  308.0000	-1.8484
  309.0000	-1.7939
  310.0000	-1.7393
  311.0000	-1.6846
  312.0000	-1.6299
  313.0000	-1.5752
  314.0000	-1.5206
  315.0000	-1.4662
  316.0000	-1.4121
  317.0000	-1.3582
  318.0000	-1.3047
  319.0000	-1.2516
  320.0000	-1.1990
  321.0000	-1.1470
  322.0000	-1.0955
  323.0000	-1.0448
  324.0000	-0.9947
  325.0000	-0.9453
  326.0000	-0.8968
  327.0000	-0.8492
  328.0000	-0.8024
  329.0000	-0.7566
  330.0000	-0.7119
  331.0000	-0.6681
  332.0000	-0.6255
  333.0000	-0.5840
  334.0000	-0.5436
  335.0000	-0.5045
  336.0000	-0.4666
  337.0000	-0.4300
  338.0000	-0.3947
  339.0000	-0.3607
  340.0000	-0.3282
  341.0000	-0.2970
  342.0000	-0.2672
  343.0000	-0.2390
  344.0000	-0.2122
  345.0000	-0.1869
  346.0000	-0.1631
  347.0000	-0.1409
  348.0000	-0.1203
  349.0000	-0.1012
  350.0000	-0.0838
  351.0000	-0.0680
  352.0000	-0.0538
  353.0000	-0.0412
  354.0000	-0.0303
  355.0000	-0.0211
  356.0000	-0.0135
  357.0000	-0.0076
  358.0000	-0.0034
  359.0000	-0.0008
  360.0000	 0.0000
