"Freq [MHz]","mag(St(Rectangle3_T1,Rectangle3_T1)) []"
300,0.970043171491383
300.5,0.969869339647871
301,0.969687817330261
301.5,0.969498431565663
302,0.969300994819917
302.5,0.969095304541854
303,0.968881142650254
303.5,0.968658274961396
304,0.968426450554697
304.5,0.968185401073543
305,0.967934839957989
305.5,0.967674461605559
306,0.967403940455927
306.5,0.967122929994733
307,0.966831061671271
307.5,0.966527943724178
308,0.966213159908664
308.5,0.965886268118082
309,0.965546798891973
309.5,0.965194253801812
310,0.96482810370488
310.5,0.964447786855651
311,0.964052706863038
311.5,0.963642230480657
312,0.963215685215945
312.5,0.962772356742572
313,0.962311486098948
313.5,0.961832266653898
314,0.961333840818612
314.5,0.960815296481814
315,0.960275663142679
315.5,0.959713907713373
316,0.959128929960075
316.5,0.958519557548058
317,0.957884540652673
317.5,0.95722254609396
318,0.956532150947998
318.5,0.955811835582903
319,0.955059976061661
319.5,0.954274835847441
320,0.953454556739809
320.5,0.952597148962107
321,0.951700480311098
321.5,0.950762264269698
322,0.949780046972069
322.5,0.948751192897314
323,0.947672869153362
323.5,0.946542028196177
324,0.945355388810759
324.5,0.944109415159515
325,0.942800293679898
325.5,0.941423907586567
326,0.939975808703286
326.5,0.938451186315839
327,0.936844832699086
327.5,0.9351511049282
328,0.933363882535696
328.5,0.931476520521408
329,0.92948179716139
329.5,0.927371855993262
330,0.925138141278917
330.5,0.922771326160338
331,0.920261232629674
331.5,0.917596742330498
332,0.91476569709293
332.5,0.911754787981337
333,0.908549431500266
333.5,0.905133631463765
334,0.901489824888036
334.5,0.897598710121915
335,0.893439055290853
335.5,0.888987485007921
336,0.884218243214598
336.5,0.87910292997517
337,0.873610210090479
337.5,0.867705491558938
338,0.861350572249155
338.5,0.854503253731604
339,0.847116922143068
339.5,0.839140097353523
340,0.830515953735342
340.5,0.821181818708772
341,0.811068659218564
341.5,0.800100571706179
342,0.788194298361524
342.5,0.7752588019006
343,0.761194943280708
343.5,0.745895322069107
344,0.729244357947909
344.5,0.71111871413592
345,0.691388188942614
345.5,0.66991722911093
346,0.646567245884142
346.5,0.621199938404208
347,0.593681844476272
347.5,0.563890340985045
348,0.531721302832979
348.5,0.497098606757062
349,0.459985665346762
349.5,0.420399285704968
350,0.37842659646559
350.5,0.334247173590884
351,0.28816647801607
351.5,0.240678437702506
352,0.192612714094963
352.5,0.145560478072668
353,0.103333964842981
353.5,0.076666545603436
354,0.0830115650749371
354.5,0.116658788315151
355,0.160389539343734
355.5,0.206780571541895
356,0.253179206888782
356.5,0.298422795712064
357,0.341903791179279
357.5,0.383278653478797
358,0.422357602709701
358.5,0.459053035291225
359,0.493349892787061
359.5,0.525285629586423
360,0.554935255982863
360.5,0.582399660883835
361,0.607796403327834
361.5,0.631252516690227
362,0.652898995560872
362.5,0.672866684212229
363,0.691283313643999
363.5,0.708271460167517
364,0.723947226643919
364.5,0.738419477071077
365,0.751789484325751
365.5,0.764150877866339
366,0.775589802072608
366.5,0.786185216217496
367,0.796009283841552
367.5,0.805127812806991
368,0.813600717954316
368.5,0.821482486521132
369,0.828822632747904
369.5,0.835666132784398
370,0.842053834462139
370.5,0.848022838994589
371,0.853606853435383
371.5,0.85883651394702
372,0.863739680748652
372.5,0.868341706130837
373,0.872665677229943
373.5,0.876732635407482
374,0.880561774126353
374.5,0.88417061719109
375,0.887575179147505
375.5,0.890790109536806
376,0.893828822582917
376.5,0.896703613768496
377,0.899425764630982
377.5,0.902005636989056
378,0.904452757694753
378.5,0.906775894898507
379,0.908983126714585
379.5,0.911081903082793
380,0.913079101538967
380.5,0.914981077531333
381,0.916793709851779
381.5,0.91852244169003
382,0.920172317763974
382.5,0.921748017930516
383,0.923253887637652
383.5,0.924693965539614
384,0.926072008562262
384.5,0.927391514675086
385,0.928655743598792
385.5,0.929867735653033
386,0.931030328927185
386.5,0.932146174937794
387,0.93321775291913
387.5,0.934247382878082
388,0.935237237530988
388.5,0.936189353227922
389,0.937105639959182
389.5,0.937987890529111
390,0.938837788973786
390.5,0.939656918291495
391,0.940446767548054
391.5,0.941208738412917
392,0.941944151176558
392.5,0.942654250294713
393,0.943340209500684
393.5,0.944003136522964
394,0.944644077441916
394.5,0.945264020716083
395,0.94586390090583
395.5,0.946444602119469
396,0.947006961204714
396.5,0.94755177070622
397,0.948079781608104
397.5,0.948591705878623
398,0.949088218832685
398.5,0.949569961326482
399,0.95003754179726
399.5,0.950491538160154
400,0.950932499572948
400.5,0.951360948078736
401,0.951777380135574
401.5,0.95218226804151
402,0.952576061262632
402.5,0.952959187671185
403,0.953332054700252
403.5,0.953695050420928
404,0.95404854454753
404.5,0.954392889375911
405,0.95472842065959
405.5,0.95505545842808
406,0.955374307751491
406.5,0.955685259455196
407,0.955988590788163
407.5,0.956284566048269
408,0.956573437167813
408.5,0.95685544426223
409,0.957130816144894
409.5,0.957399770810798
410,0.957662515891779
410.5,0.957919249085935
411,0.958170158563751
411.5,0.958415423353494
412,0.95865521370834
412.5,0.958889691457725
413,0.959119010345368
413.5,0.959343316356437
414,0.959562748036292
414.5,0.959777436803253
415,0.959987507257795
415.5,0.960193077490545
416,0.960394259391408
416.5,0.960591158962034
417,0.960783876633736
417.5,0.960972507592817
418,0.961157142115011
418.5,0.96133786591054
419,0.961514760480908
419.5,0.961687903488228
420,0.961857369137374
420.5,0.962023228570802
421,0.962185550275267
421.5,0.962344400499088
422,0.962499843677918
422.5,0.962651942866336
423,0.962800760171858
423.5,0.962946357187291
424,0.963088795416764
424.5,0.963228136690158
425,0.963364443560243
425.5,0.963497779676482
426,0.963628210129305
426.5,0.963755801758659
427,0.96388062342089
427.5,0.96400274620841
428,0.964122243617279
428.5,0.964239191658695
429,0.964353668911422
429.5,0.964465756513423
430,0.964575538092291
430.5,0.96468309963549
431,0.964788529302888
431.5,0.964891917185405
432,0.964993355015001
432.5,0.965092935832324
433,0.965190753619355
433.5,0.965286902905131
434,0.96538147835309
434.5,0.965474574338834
435,0.965566284526989
435.5,0.96565670145558
436,0.96574591613571
436.5,0.96583401767362
437,0.965921092921217
437.5,0.966007226160144
438,0.966092498823306
438.5,0.966176989256638
439,0.966260772522735
439.5,0.966343920246921
440,0.966426500505293
440.5,0.966508577753457
441,0.966590212793858
441.5,0.966671462779045
442,0.966752381247724
442.5,0.966833018190103
443,0.966913420138872
443.5,0.966993630282037
444,0.967073688593877
444.5,0.967153631980388
445,0.967233494435762
445.5,0.967313307206685
446,0.967393098961511
446.5,0.967472895961673
447,0.967552722232994
447.5,0.967632599734898
448,0.9677125485258
448.5,0.967792586923275
449,0.967872731657882
449.5,0.967952998019743
450,0.968033399997256
450.5,0.968113950407486
451,0.968194661017975
451.5,0.968275542659871
452,0.968356605332389
452.5,0.968437858298743
453,0.968519310173764
453.5,0.968600969003502
454,0.968682842337131
454.5,0.968764937291564
455,0.968847260609155
455.5,0.968929818708927
456,0.969012617731744
456.5,0.969095663579836
457,0.969178961951125
457.5,0.969262518368722
458,0.969346338205999
458.5,0.969430426707609
459,0.96951478900679
459.5,0.96959943013929
460,0.969684355054217
460.5,0.969769568622089
461,0.969855075640352
461.5,0.969940880836604
462,0.970026988869734
462.5,0.970113404329189
463,0.97020013173252
463.5,0.970287175521402
464,0.970374540056231
464.5,0.970462229609453
465,0.970550248357725
465.5,0.970638600372999
466,0.970727289612619
466.5,0.970816319908504
467,0.970905694955464
467.5,0.970995418298721
468,0.971085493320647
468.5,0.971175923226771
469,0.971266711031081
469.5,0.971357859540605
470,0.971449371339323
470.5,0.971541248771379
471,0.971633493923607
471.5,0.971726108607347
472,0.971819094339554
472.5,0.971912452323165
473,0.97200618342671
473.5,0.972100288163126
474,0.972194766667759
474.5,0.972289618675499
475,0.972384843497019
475.5,0.972480439994062
476,0.972576406553745
476.5,0.972672741061797
477,0.972769440874715
477.5,0.972866502790733
478,0.972963923019577
478.5,0.973061697150912
479,0.973159820121424
479.5,0.973258286180444
480,0.973357088854051
480.5,0.973456220907552
481,0.973555674306251
481.5,0.973655440174423
482,0.973755508752367
482.5,0.973855869351459
483,0.973956510307063
483.5,0.974057418929208
484,0.974158581450882
484.5,0.974259982973823
485,0.974361607411661
485.5,0.974463437430269
486,0.974565454385149
486.5,0.974667638255713
487,0.974769967576262
487.5,0.974872419363488
488,0.974974969040306
488.5,0.975077590355793
489,0.975180255301042
489.5,0.975282934020673
490,0.975385594719773
490.5,0.975488203565992
491,0.97559072458654
491.5,0.975693119559773
492,0.975795347901068
492.5,0.975897366542664
493,0.975999129807118
493.5,0.976100589274005
494,0.976201693639482
494.5,0.976302388568288
495,0.976402616537758
495.5,0.976502316673366
496,0.976601424575317
496.5,0.976699872135657
497,0.976797587345333
497.5,0.976894494090625
498,0.976990511938306
498.5,0.977085555908865
499,0.977179536237076
499.5,0.977272358119153
500,0.977363921445681
500.5,0.977454120519474
501,0.977542843757426
501.5,0.97762997337539
502,0.97771538505505
502.5,0.977798947591666
503,0.977880522521525
503.5,0.977959963727845
504,0.978037117023761
504.5,0.978111819711012
505,0.978183900112766
505.5,0.978253177078977
506,0.978319459462532
506.5,0.97838254556435
507,0.978442222545435
507.5,0.978498265803804
508,0.97855043831401
508.5,0.978598489926891
509,0.978642156626931
509.5,0.978681159744547
510,0.978715205120322
510.5,0.978743982218091
511,0.978767163183512
511.5,0.978784401844565
512,0.978795332650149
512.5,0.978799569542696
513,0.978796704760447
513.5,0.978786307564707
514,0.978767922887124
514.5,0.978741069891623
515,0.978705240445335
515.5,0.978659897492406
516,0.978604473324197
516.5,0.978538367738913
517,0.978460946083225
517.5,0.978371537167965
518,0.978269431049405
518.5,0.978153876667082
519,0.978024079328487
519.5,0.977879198030352
520,0.977718342605501
520.5,0.977540570683587
521,0.977344884453218
521.5,0.977130227212186
522,0.976895479691683
522.5,0.976639456139476
523,0.97636090014609
523.5,0.976058480197105
524,0.975730784933639
524.5,0.97537631810208
525,0.97499349317306
525.5,0.974580627608587
526,0.974135936755152
526.5,0.973657527339569
527,0.97314339054317
527.5,0.972591394629006
528,0.971999277095646
528.5,0.971364636330321
529,0.97068492273329
529.5,0.969957429284726
530,0.969179281524923
530.5,0.968347426918428
531,0.967458623572852
531.5,0.96650942828357
532,0.965496183876579
532.5,0.964415005823309
533,0.963261768103532
533.5,0.962032088295659
534,0.960721311877937
534.5,0.959324495729441
535,0.957836390826688
535.5,0.956251424140231
536,0.954563679746228
536.5,0.952766879180826
537,0.950854361080887
537.5,0.948819060173266
538,0.946653485697185
538.5,0.944349699370657
539,0.941899293042927
539.5,0.939293366211221
540,0.936522503622153
540.5,0.933576753226868
541,0.930445604814717
541.5,0.927117969713891
542,0.923582162019462
542.5,0.919825881890075
543,0.915836201544762
543.5,0.911599554690782
544,0.907101730222262
544.5,0.90232787114689
545,0.89726247982315
545.5,0.891889430721843
546,0.886191992060428
546.5,0.880152857793642
547,0.873754191574408
547.5,0.866977684419275
548,0.859804627915397
548.5,0.852216004882511
549,0.844192599443154
549.5,0.835715128445653
550,0.826764396114133
550.5,0.817321473653942
551,0.807367905305497
551.5,0.796885942001094
552,0.785858803326672
552.5,0.77427096791604
553,0.762108491706981
553.5,0.749359352672972
554,0.736013819727013
554.5,0.722064842505152
555,0.707508457719905
555.5,0.692344206789692
556,0.676575558576915
556.5,0.660210330400096
557,0.643261100133944
557.5,0.625745602296301
558,0.607687101668508
558.5,0.589114739329341
559,0.570063848114145
559.5,0.550576237530317
560,0.530700452122613
560.5,0.510492012193109
561,0.49001365157415
561.5,0.469335573656569
562,0.448535753747167
562.5,0.427700322446358
563,0.406924069993539
563.5,0.386311113487514
564,0.365975764216945
564.5,0.346043615419815
565,0.326652832562364
565.5,0.307955554914512
566,0.290119189990231
566.5,0.273327180559165
567,0.257778536388509
567.5,0.243685076461317
568,0.231265036594993
568.5,0.220731719918108
569,0.212276596323183
569.5,0.206048014802596
570,0.202129261434938
570.5,0.20052187815195
571,0.201140131516127
571.5,0.203819353977327
572,0.20833593132761
572.5,0.214432923160118
573,0.221844693447034
573.5,0.230316070685863
574,0.239614532720253
574.5,0.24953612826383
575,0.259906831475773
575.5,0.270581084396842
576,0.281438905385573
576.5,0.292382480534117
577,0.303332772214081
577.5,0.314226413874767
578,0.325012997461267
578.5,0.335652769558194
579,0.346114707818072
579.5,0.356374931148451
580,0.366415393191509
580.5,0.376222811541876
581,0.385787790861417
581.5,0.395104104452758
582,0.404168104940188
582.5,0.412978240065528
583,0.421534654131796
583.5,0.429838859356455
584,0.437893464424462
584.5,0.445701949970492
585,0.453268482675691
585.5,0.460597761230178
586,0.467694888666718
586.5,0.474565266576749
587,0.48121450752891
587.5,0.487648362662604
588,0.493872661957289
588.5,0.499893265107352
589,0.505716021282413
589.5,0.511346736339561
590,0.516791146289661
590.5,0.522054896014202
591,0.527143522390188
591.5,0.532062441114227
592,0.536816936628534
592.5,0.5414121546446
593,0.545853096838509
593.5,0.55014461735744
594,0.554291420832194
594.5,0.558298061637286
595,0.56216894417953
595.5,0.565908324029593
596,0.569520309739211
596.5,0.573008865211007
597,0.576377812508228
597.5,0.57963083500921
598,0.582771480826258
598.5,0.58580316642124
599,0.588729180361063
599.5,0.591552687165356
600,0.594276731206592
