"Freq [MHz]","re(Zt(Rectangle3_T1,Rectangle3_T1)) []","im(Zt(Rectangle3_T1,Rectangle3_T1)) []"
315.5,100.152296088919,-451.273791403445
316,97.3255723767297,-441.01735780338
316.5,94.6551666866147,-431.051498961385
317,92.1304678207323,-421.359960821528
317.5,89.7418029571014,-411.927572020976
318,87.4803409503532,-402.740154459026
318.5,85.3380071381405,-393.78444225645
319,83.3074081204837,-385.048008229811
319.5,81.3817652048656,-376.519197103092
320,79.5548553992631,-368.187064765363
320.5,77.820958994802,-360.041322959745
321,76.1748129143972,-352.07228885649
321.5,74.6115691177916,-344.270839022834
322,73.1267574502478,-336.628367355146
322.5,71.7162524045295,-329.136746585639
323,70.3762433361621,-321.788293017339
323.5,69.1032077320833,-314.575734177667
324,67.8938871843731,-307.492179113412
324.5,66.7452657650576,-300.531091078755
325,65.6545505361467,-293.686262393523
325.5,64.6191539619956,-286.95179127155
326,63.6366780195803,-280.32206043926
326.5,62.7048998269591,-273.791717382501
327,61.8217586316492,-267.3556560757
327.5,60.9853440193052,-261.009000061661
328,60.1938852193661,-254.747086763081
328.5,59.4457413985595,-248.56545291821
329,58.7393928455932,-242.459821043292
329.5,58.0734329612914,-236.426086833488
330,57.4465609780186,-230.460307422186
330.5,56.8575753406846,-224.558690425886
331,56.3053676890736,-218.717583708437
331.5,55.7889173878253,-212.933465804273
332,55.3072865562206,-207.202936945654
332.5,54.8596155551079,-201.522710643623
333,54.4451188928931,-195.889605776743
333.5,54.0630815166215,-190.300539145534
334,53.7128554578377,-184.752518454006
334.5,53.393856806182,-179.242635682861
335,53.1055629866217,-173.768060821777
335.5,52.8475103188605,-168.326035930748
336,52.6192918398529,-162.913869502774
336.5,52.4205553725128,-157.528931102332
337,52.2510018256615,-152.168646255891
337.5,52.1103837120534,-146.830491572512
338,51.9985038729536,-141.511990074099
338.5,51.9152143992423,-136.210706716257
339,51.86041574042,-130.924244082006
339.5,51.8340559941724,-125.650238231723
340,51.8361303703703,-120.386354693733
340.5,51.86668082451,-115.130284580879
341,51.9257958566852,-109.879740819253
341.5,52.0136104732056,-104.632454476026
342,52.1303063089699,-99.3861711739671
342.5,52.2761119096645,-94.1386475808651
343,52.4513031737972,-88.8876479625944
343.5,52.656203955509,-83.6309407890397
344,52.8911868300283,-78.3662953825287
344.5,53.1566740245684,-73.0914785987701
345,53.4531385184079,-67.8042515306435
345.5,53.7811053168599,-62.5023662254478
346,54.141152904829,-57.1835624064658
346.5,54.5339148866848,-51.8455641899063
347,54.9600818202563,-46.4860767884545
347.5,55.4204032538841,-41.1027831928067
348,55.9156899766629,-35.6933408226765
348.5,56.4468164932768,-30.2553781388616
349,57.0147237361883,-24.7864912080214
349.5,57.6204220293963,-19.284240211883
350,58.2649943195454,-13.7461458926224
350.5,58.9495996918562,-8.16968592622625
351,59.6754771901839,-2.55229121563901
351.5,60.4439499624934,3.10865790442869
352,61.2564297552116,8.81583555915863
352.5,62.1144217822707,14.5719743297678
353,63.0195299972464,20.3798693621442
353.5,63.9734627998097,26.2423825957984
354,64.9780392108186,32.162447120878
354.5,66.0351955537734,38.14307167072
355,67.1469926840987,44.1873452571775
355.5,68.3156238118413,50.2984419555906
356,69.5434229679021,56.4796258457598
356.5,70.8328741689408,62.7342561147318
357,72.186621341613,69.0657923263723
357.5,73.6074790729212,75.4777998617761
358,75.0984442602297,81.9739555333503
358.5,76.6627087419771,88.5580533738816
359,78.3036729984364,95.2340106001159
359.5,80.0249610210705,102.005873748066
360,81.8304364592651,108.877824974577
360.5,83.7242201645594,115.854188516311
361,85.7107092651193,122.939437293291
361.5,87.794597917221,130.138199639286
362,89.9808998961081,137.455266135426
362.5,92.2749732059636,144.895596516425
363,94.682546908048,152.464326610242
363.5,97.2097503876109,160.166775261962
364,99.8631453041399,168.008451180407
364.5,102.649760496242,175.995059631487
365,105.577130142223,184.132508884904
365.5,108.653335510565,192.426916299934
366,111.887050671468,200.884613911264
366.5,115.287592581681,209.512153346013
367,118.864976000625,218.316309867733
367.5,122.62997374662,227.304085300673
368,126.594182858438,236.482709537023
368.5,130.770097290023,245.859640269383
369,135.171187835359,255.442560518334
369.5,139.811990056894,265.239373438638
370,144.708201074954,275.25819378422
370.5,149.876786167676,285.50733528847
371,155.336096231432,295.995293068509
371.5,161.105997260563,306.7307199849
372,167.208013122248,317.722395676339
372.5,173.66548302686,328.979186734691
373,180.503735224775,340.509996181455
373.5,187.750278595189,352.323700041828
374,195.435013927392,364.429068375301
374.5,203.59046682514,376.834667597627
375,212.252044282321,389.548740300842
375.5,221.4583170726,402.579058025797
376,231.251330151611,415.932741540937
376.5,241.676943266844,429.616042104155
377,252.785203878758,443.634075898304
377.5,264.630754277701,457.990502297973
378,277.273274382228,472.687134802489
378.5,290.777961054219,487.723471310372
379,305.216043770346,503.096127862631
379.5,320.665335021917,518.79815699327
380,337.210811710327,534.818228345465
380.5,354.945220845395,551.13964519949
381,373.969698755655,567.739165993086
381.5,394.394387417629,584.585594812241
382,416.339023937373,601.638099269552
382.5,439.933469083515,618.844208348575
383,465.318127344131,636.137437013945
383.5,492.644193373248,653.434479244784
384,522.073636861668,670.63190757039
384.5,553.778808636464,687.602316605177
385,587.941513938341,704.189852637943
385.5,624.751353229003,720.205084142393
386,664.403075840603,735.419193538497
386.5,707.092627521767,749.557514665189
387,753.011501444601,762.292511161864
387.5,802.338928514633,773.236398284129
388,855.23137669028,781.933766334388
388.5,911.80878750704,787.854780237842
389,972.136988233408,790.389817256807
389.5,1036.20582010843,788.846767017709
390,1103.90277151986,782.452643615945
390.5,1174.98236708894,770.361610354954
391,1249.03231054433,751.671913108505
391.5,1325.43846509597,725.454419545452
392,1403.35217949108,690.795262486899
392.5,1481.66512148463,646.854224829173
393,1558.99838070872,592.938714610943
393.5,1633.71364927399,528.590299584321
394,1703.9540832224,453.676908565742
394.5,1767.72024418548,368.479522387888
395,1822.98183151704,273.758583906963
395.5,1867.81893603192,170.783992520742
396,1900.57850410194,61.3149097565861
396.5,1920.0248410055,-52.4776104261591
397,1925.45996424877,-168.141754697886
397.5,1916.79239005846,-283.114948210155
398,1894.5416030232,-394.908777703236
398.5,1859.77785517375,-501.281412714765
399,1814.00935023009,-600.373391249084
399.5,1759.03759633419,-690.791462578475
400,1696.80463267278,-771.636451250196
400.5,1629.25306924007,-842.481350249616
401,1558.21333293848,-903.312608755183
401.5,1485.32476703819,-954.45005879911
402,1411.99045417252,-996.459792940319
402.5,1339.36101433972,-1030.07098812169
403,1268.34037311101,-1056.10363658144
403.5,1199.60615580485,-1075.41046009187
404,1133.63824381529,-1088.83349531962
404.5,1070.75047273844,-1097.17406444182
405,1011.12198170028,-1101.17394769162
405.5,954.826064788296,-1101.50531216665
