"Freq [MHz]","re(Zt(Rectangle3_T1,Rectangle3_T1)) []","im(Zt(Rectangle3_T1,Rectangle3_T1)) []"
333.5,58.5235644135663,-198.268482450493
334,58.5847294034744,-195.746407707614
334.5,58.658055478153,-193.21801714667
335,58.7437998991901,-190.682479486604
335.5,58.8422383724158,-188.138941255399
336,58.9536660459423,-185.586525241079
336.5,59.0783985901437,-183.024328853726
337,59.2167733665642,-180.451422391358
337.5,59.3691506934544,-177.866847201915
338,59.5359152164468,-175.26961373292
338.5,59.7174773937715,-172.658699459687
339,59.9142751064109,-170.033046682132
339.5,60.1267754047065,-167.391560179366
340,60.3554764041822,-164.73310471032
340.5,60.6009093447485,-162.056502347532
341,60.8636408290174,-159.360529630111
341.5,61.144275257228,-156.643914520569
342,61.4434574782717,-153.905333148814
342.5,61.7618756785358,-151.143406324977
343,62.1002645328292,-148.356695801074
343.5,62.4594086445003,-145.543700259502
344,62.8401463051014,-142.702851004313
344.5,63.2433736076253,-139.832507328776
345,63.6700489515188,-136.930951530177
345.5,64.1211979824154,-133.996383539877
346,64.5979190149552,-131.026915133411
346.5,65.1013889932323,-128.020563681878
347,65.6328700504935,-124.975245401826
347.5,66.1937167377981,-121.888768056492
348,66.7853840006735,-118.758823056271
348.5,67.4094359934916,-115.582976900854
349,68.06755583363,-112.358661899383
349.5,68.7615564117377,-109.083166098187
350,69.4933923909092,-105.753622338156
350.5,70.2651735466814,-102.366996355363
351,71.0791796220246,-98.9200738293217
351.5,71.937876897342,-95.4094462728294
352,72.843936705756,-91.8314956459078
352.5,73.8002561592954,-88.1823775636183
353,74.8099813930773,-84.4580029534599
353.5,75.8765336833803,-80.6540180025601
354,77.0036388529562,-76.7657822178158
354.5,78.195360444897,-72.7883444035576
355,79.4561372268956,-68.7164163410237
355.5,80.7908256833597,-64.5443439321907
356,82.2047482668573,-60.2660755472262
356.5,83.7037483165195,-55.8751272904801
357,85.2942527142218,-51.3645448748774
357.5,86.9833435455077,-46.7268617696682
358,88.7788402686423,-41.9540532629002
358.5,90.6893941811336,-37.0374860596564
359,92.7245973199234,-31.9678630225219
359.5,94.8951083535932,-26.735162656206
360,97.2127985404111,-21.3285729490544
360.5,99.6909214574994,-15.7364192188616
361,102.344310982599,-9.94608568051798
361.5,105.189612967198,-3.94393057529787
362,108.245557224305,2.28480510006869
362.5,111.533277924895,8.75609491778939
363,115.076692328823,15.48722958288
363.5,118.902950064939,22.4969232267255
364,123.042968043386,29.8054208962955
364.5,127.532069687363,37.4346032087292
365,132.410751711062,45.4080819646909
365.5,137.725607398028,53.7512773568535
366,143.530442568781,62.4914628336783
366.5,149.887629564206,71.6577570427269
367,156.869756096707,81.2810326410666
367.5,164.561640305361,91.393697734869
368,173.062801431914,102.029285239529
368.5,182.490497843765,113.221755476496
369,192.983471126901,125.004373279948
369.5,204.706566580492,137.407955951875
370,217.856435317473,150.458192375765
370.5,232.668557244626,164.171591262407
371,249.425847882312,178.549405332081
371.5,268.469104895581,193.56856537448
372,290.209471216344,209.168196927467
372.5,315.142860567812,225.229619924931
373,343.865755795551,241.546771992401
373.5,377.090668657006,257.782679801865
374,415.657335176767,273.40593285801
374.5,460.531544848915,287.599340183463
375,512.775990344236,299.131987742503
375.5,573.46483600761,306.188245542998
376,643.494383212991,306.158639657686
376.5,723.218494725185,295.429295684997
377,811.824212716584,269.276660697152
377.5,906.405156874167,222.096324810409
378,1000.87768196446,148.335792699627
378.5,1085.30574461774,44.4881537601264
379,1146.71597886522,-88.0220038502682
379.5,1172.38722448996,-240.453986927846
380,1154.9646697396,-397.262921839236
380.5,1096.30626332595,-540.669109315816
381,1006.87931622015,-656.933233444772
381.5,901.075279687709,-740.133262893008
382,792.01849776857,-791.667552445986
382.5,688.756072898793,-817.204752847043
383,596.038048960037,-823.615881386511
383.5,515.422312505298,-817.110482949142
384,446.57158693909,-802.532254410128
384.5,388.240421610698,-783.334033225084
